property_id,property_type,listing_title,locality,city,zone,renter_segment,bedrooms,bathrooms,floor,total_floors,property_age,monthly_rent,security_deposit,maintenance,electricity_estimate,area_sqft,furnishing_status,parking,balcony,lift,power_backup,water_supply,ac,wifi,food,laundry,gym,cctv,security,housekeeping,metro_station,metro_distance_km,nearest_college,college_distance_km,nearest_office_hub,office_distance_km,school_distance_km,hospital_distance_km,rating,review_count,available,listing_date,source
PROP_272,3BHK,Fully Furnished 3BHK Apartment in Hauz Khas,hauz khas,Delhi,South Delhi,Working Professional,3,2,8,20,5,"₹108,500",108500,5700,,1930,fully-furnished,yes,no,yes,yes,4 Hours,Yes,Yes,0,yes,no,No,no,Yes,Hauz Khas Metro Station,0.3 km,IIT Delhi,1.43,Okhla Industrial Area,3.18km,,,3.3,66,1,2026-07-20,MagicBricks
PROP_273,2BHK,Fully Furnished 2BHK Apartment in Pari Chowk,PARI CHOWK,Greater Noida,Greater Noida,Working Professional,2,2,6,12,4,19500,"₹58,500",3800,2800,1289,Unfurnished,Y,Y,Yes,yes,4 Hours,Yes,1,No,N,0,Yes,Yes,0,Pari Chowk Metro Station,1.96km,Galgotias University,,Greater Noida Industrial Area,0.69km,3.31km,5.52 km,3.7,11,yes,2026-07-26,MagicBricks
PROP_274,2BHK,Semi-Furnished 2BHK Apartment in Greater Kailash,Greater Kailash,Delhi,South Delhi,Family,2,2,3,4,15,69k,"₹139,000",3k,2200,1248,semi-furnished,No,Y,0,1,24 Hours,0,yes,Yes,Y,0,no,Y,No,Kailash Colony Metro Station,,Lady Shri Ram College (LSR),9.81km,Nehru Place IT Hub,8.79 km,,5.66km,4.5,46,Y,2026-08-06,Housing.com
PROP_275,1BHK,Semi-Furnished 1BHK Apartment in Rohini,Rohini,Delhi,North Delhi,Family,1,1,11,12,11,8000,16k,0k,800,391 sq.ft.,Semi-Furnished,no,Y,Y,Yes,12 Hours,no,yes,Y,No,No,No,1,Y,Rohini West Metro Station,1.9 km,Delhi Technological University (DTU),9.52km,Netaji Subhash Place,,1.21 km,1.08km,4.6,60,no,2026-07-09,99acres
PROP_276,2BHK,Fully Furnished 2BHK Apartment in Gurugram Sector 56,Gurugram Sec 56,Gurugram,Gurugram,Working Bachelor,2,2,4,4,11,"₹24,000",48000,0,1400,924,unfurnished,no,No,No,1,24 Hours,Yes,no,0,yes,no,1,1,No,Sector 56 Metro Station,0.12,IILM University,4.99km,Golf Course Road Offices,13.64km,,4.03 km,4.7,73,Y,2026-06-30,99acres
PROP_277,2BHK,Semi-Furnished 2BHK Apartment in Dwarka,Dwarka,Delhi,Dwarka,Family,2,2,0,4,8,24000,48000,0,2100,1039 sq.ft.,Semi-Furnished,yes,1,no,No,12 Hours,no,N,no,no,0,1,0,1,Dwarka Sector 10 Metro Station,2.07km,Netaji Subhas University of Technology (NSUT),,Gurugram Sector 21 IT Park,3.68,3.65km,1.73km,3.7,69,Y,2026-08-02,99acres
PROP_278,1BHK,Fully Furnished 1BHK Apartment in Kamla Nagar,Kamla Nagar,Delhi,North Delhi,Student,1,1,0,4,15,"₹9,000",18000,800,1000,383 sq.ft.,Furnished,N,Yes,no,Yes,24 Hours,1,0,Yes,Y,0,No,yes,Yes,Vishwa Vidyalaya Metro Station,,Kirori Mal College,6.32km,Connaught Place,13.83 km,1.71km,5.54,3.7,10,Yes,2026-08-08,NoBroker
PROP_279,2BHK,Fully Furnished 2BHK Apartment in Gurugram Sector 56,Gurugram Sector 56,Gurugram,Gurugram,Working Professional,2,2,3,4,6,29000,58000,"Rs. 1,600/month",,1009 sq.ft.,unfurnished,0,Yes,N,N,4 Hours,Yes,No,1,no,N,No,Yes,Y,Sector 56 Metro Station,0.65km,IILM University,600m,Golf Course Road Offices,3.61 km,0.42 km,,4.9,36,Y,2026-07-04,MagicBricks
PROP_280,3BHK,Fully Furnished 3BHK Apartment in Golf Course Road,Golf Course Road,Gurugram,Gurugram,Family,3,2,0,3,12,"₹103,000","₹206,000",,3900,1811 sq.ft.,unfurnished,0,yes,0,yes,4 Hours,yes,N,N,No,No,1,yes,No,Sector 42-43 Metro Station,1.06 km,GD Goenka University,6.44km,Golf Course Road Offices,12.51 km,0.55 km,,3.8,32,1,2026-08-02,99acres
PROP_281,1BHK,Fully Furnished 1BHK Apartment in Gurugram Sector 45,Gurugram Sec-45,Gurugram,Gurugram,Family,1,1,0,4,12,"₹24,000","₹72,000","₹1,200",1100,615,unfurnished,no,No,N,N,12 Hours,Y,0,no,1,N,Yes,yes,no,HUDA City Centre Metro Station,3.61km,Ansal University,8.88 km,Golf Course Road Offices,2.55km,1.98km,3.27km,3.3,59,No,2026-06-30,NoBroker
PROP_282,2BHK,Fully Furnished 2BHK Apartment in Green Park,Green Park,Delhi,South Delhi,Family,2,2,8,8,11,"₹51,500","Rs. 103,000/month",0,1800,939,Furnished,Yes,Y,1,0,24 Hours,Yes,Yes,N,0,no,1,yes,0,Green Park Metro Station,4.06 km,NIFT Delhi,8.1 km,Bhikaji Cama Place,4.5 km,4.81 km,2.07 km,3.3,12,no,2026-08-03,Housing.com
PROP_283,2BHK,Semi-Furnished 2BHK Apartment in Pari Chowk,Pari Chowk,Greater Noida,Greater Noida,Working Professional,2,2,5,5,0,14k,28000,,1800,927,Semi-Furnished,yes,N,yes,yes,24 Hours,0,yes,No,no,No,no,1,No,Pari Chowk Metro Station,,Galgotias University,,Greater Noida Industrial Area,540m,4.92,0.63km,4.4,76,1,2026-07-15,Housing.com
PROP_284,3BHK,Fully Furnished 3BHK Apartment in Hauz Khas,HAUZ KHAS,Delhi,South Delhi,Family,3,2,3,12,8,108k,216k,"Rs. 2,500/month",3200,1469,unfurnished,1,yes,yes,0,12 Hours,Yes,N,N,0,0,Yes,1,No,Hauz Khas Metro Station,2.61km,IIT Delhi,8.1 km,Okhla Industrial Area,5.75km,0.49,,4.5,32,Yes,2026-07-16,Housing.com
PROP_285,1BHK,Fully Furnished 1BHK Apartment in Golf Course Road,golf course road,Gurugram,Gurugram,Family,1,1,0,5,1,"Rs. 46,000/month","Rs. 92,000/month","₹2,100",,754,Unfurnished,0,No,1,yes,4 Hours,Y,No,0,no,N,no,N,no,Sector 42-43 Metro Station,4.01km,GD Goenka University,6.77km,Golf Course Road Offices,5.79km,1.33km,1.7km,4.8,4,yes,2026-08-09,MagicBricks
PROP_286,3BHK,Fully Furnished 3BHK Apartment in Janakpuri,Janakpuri,Delhi,West Delhi,Working Professional,3,2,6,12,12,54k,108000,4700,,2099,fully-furnished,0,No,Y,yes,12 Hours,Y,Yes,N,N,1,Y,N,0,Janakpuri West Metro Station,1.43 km,Bhaskaracharya College,4.63,Janakpuri District Centre,2.14km,4.63km,0.38 km,4.7,35,Y,2026-06-29,MagicBricks
PROP_287,2BHK,Fully Furnished 2BHK Apartment in Vasant Kunj,Vasant Kunj,Delhi,South Delhi,Family,2,2,16,24,11,62k,"₹186,000","₹3,800",,1365 sq.ft.,Unfurnished,no,No,1,Y,12 Hours,yes,Y,no,0,1,1,yes,No,Chattarpur Metro Station,3.14km,Jawaharlal Nehru University (JNU),4.29km,Cyber City Gurugram,5.45 km,3.76km,1.14,4.7,59,1,2026-07-19,99acres
PROP_288,1BHK,Fully Furnished 1BHK Apartment in Model Town,model town,Delhi,North Delhi,Family,1,1,1,8,13,"₹25,000",25000,"Rs. 1,600/month",1600,675,fully-furnished,Y,Yes,yes,No,12 Hours,yes,no,1,N,no,1,Yes,no,Model Town Metro Station,2.63 km,Miranda House,6.42km,Connaught Place,7.53,1.38km,1.03 km,3.8,78,yes,2026-07-29,NoBroker
PROP_289,1BHK,Fully Furnished 1BHK Apartment in Saket,saket,Delhi,South Delhi,Family,1,1,3,24,5,"Rs. 16,000/month",32k,,,408,Furnished,no,Yes,Yes,Yes,12 Hours,yes,no,0,0,N,Y,0,1,Saket Metro Station,3.42km,Gargi College,1.57km,Saket District Centre,3.54 km,4.86km,1.54,4.4,19,yes,2026-06-29,MagicBricks
PROP_290,1BHK,Semi-Furnished 1BHK Apartment in Dwarka,Dwarka,Delhi,Dwarka,Student,1,1,7,24,2,12500,25000,0,1300,640,semi-furnished,No,Y,1,yes,24 Hours,N,Y,N,Yes,1,Yes,Y,no,Dwarka Sector 10 Metro Station,2.61 km,Netaji Subhas University of Technology (NSUT),7.28,Gurugram Sector 21 IT Park,10.02km,,2.09 km,3.7,60,Y,2026-07-28,MagicBricks
PROP_291,4BHK,Semi-Furnished 4BHK Apartment in Pari Chowk,Pari Chowk,Greater Noida,Greater Noida,Family,4,4,0,5,8,"Rs. 33,500/month","₹67,000","₹6,600",3300,2727,semi-furnished,yes,Yes,1,Yes,24 Hours,yes,0,0,0,0,1,yes,0,Pari Chowk Metro Station,1.12km,Galgotias University,8.04km,Greater Noida Industrial Area,14.78km,1.09 km,2.8km,3.9,3,Y,2026-06-30,Housing.com
PROP_292,1BHK,Fully Furnished 1BHK Apartment in Vasant Kunj,Vasant Kunj,Delhi,South Delhi,Family,1,1,8,20,9,"Rs. 28,500/month",57k,₹900,1300,646,Furnished,0,N,Yes,1,4 Hours,1,Y,0,N,0,No,yes,N,Chattarpur Metro Station,1.98km,Jawaharlal Nehru University (JNU),9.91km,Cyber City Gurugram,4.23km,,430m,3.6,40,1,2026-08-01,MagicBricks
PROP_293,1BHK,Semi-Furnished 1BHK Apartment in Mukherjee Nagar,MUKHERJEE NAGAR,Delhi,North Delhi,Working Bachelor,1,1,9,15,10,"₹6,500",13k,0k,,352 sq.ft.,semi-furnished,N,0,yes,Y,12 Hours,N,N,No,N,0,yes,no,N,GTB Nagar Metro Station,1.31km,SGTB Khalsa College,4.67km,Connaught Place,3.78 km,4.43 km,,3.6,67,yes,2026-08-04,NoBroker
PROP_294,1BHK,Semi-Furnished 1BHK Apartment in Gurugram Sector 45,Gurugram Sec-45,Gurugram,Gurugram,Working Bachelor,1,1,4,8,13,22000,44k,0,,676,semi-furnished,0,no,yes,Yes,24 Hours,1,0,no,no,No,no,N,Yes,HUDA City Centre Metro Station,1.0 km,Ansal University,8.68 km,Golf Course Road Offices,5.33km,2.09 km,2.33km,4.4,50,Y,2026-07-04,Housing.com
PROP_295,1BHK,Semi-Furnished 1BHK Apartment in Preet Vihar,preet vihar,Delhi,East Delhi,Family,1,1,4,8,14,20500,41000,1k,1600,747,semi-furnished,N,Yes,yes,0,4 Hours,0,No,Y,no,N,Yes,Yes,0,Preet Vihar Metro Station,2.03km,Vivekananda College,3.07km,Noida Sector 62 IT Park,7.25 km,1.1km,0.51 km,3.6,40,yes,2026-07-10,99acres
PROP_296,2BHK,Fully Furnished 2BHK Apartment in Rohini,Rohini,Delhi,North Delhi,Working Bachelor,2,2,0,4,13,"Rs. 13,000/month",26000,"₹1,400",1400,708,Furnished,N,No,0,no,12 Hours,Y,N,No,Y,no,yes,N,no,Rohini West Metro Station,1.13,Delhi Technological University (DTU),2.4,Netaji Subhash Place,10.89km,4.76,1.05km,3.4,37,Yes,2026-08-08,Housing.com
PROP_297,1BHK,Fully Furnished 1BHK Apartment in Noida Sector 62,Noida Sec 62,Noida,Noida,Student,1,1,8,8,14,"Rs. 10,500/month",31500,₹900,,469,unfurnished,1,Y,Yes,Y,4 Hours,Yes,N,N,no,no,yes,Yes,No,Noida Sector 62 Metro Station,,JSS Academy of Technical Education,1.13 km,Noida Sector 62 IT Park,1.18 km,2.75km,5.81 km,3.3,44,0,2026-07-05,MagicBricks
PROP_298,3BHK,Fully Furnished 3BHK Apartment in Shakarpur,Shakarpur,Delhi,East Delhi,Family,3,2,8,8,14,13k,"₹13,500","Rs. 2,100/month",1600,949,fully-furnished,Yes,Y,Yes,1,4 Hours,Y,N,0,no,no,No,yes,Y,Nirman Vihar Metro Station,,Bhim Rao Ambedkar College,4.6km,Noida Sector 62 IT Park,13.62km,0.29km,3.16km,4.1,65,Y,2026-08-13,99acres
PROP_299,3BHK,Fully Furnished 3BHK Apartment in Noida Sector 15,NOIDA SECTOR 15,Noida,Noida,Family,3,2,1,5,11,31k,62k,"Rs. 3,400/month",2400,1402,fully-furnished,Yes,1,Yes,yes,24 Hours,Y,no,N,Y,0,yes,Y,0,Noida Sector 15 Metro Station,1.12 km,Amity University Noida,2.67km,Noida Sector 16 Commercial Hub,,4.1km,3.98km,3.5,79,yes,2026-08-11,Housing.com
PROP_300,2BHK,Fully Furnished 2BHK Apartment in Karol Bagh,karol bagh,Delhi,Central Delhi,Family,2,2,2,4,4,20000,40k,1k,1500,690,fully-furnished,0,1,N,No,4 Hours,Yes,N,No,N,no,No,1,1,Karol Bagh Metro Station,2.05km,Sri Guru Nanak Dev Khalsa College,,Connaught Place,,1.71km,,4.5,49,Y,2026-07-19,99acres
PROP_301,1BHK,Semi-Furnished 1BHK Apartment in Laxmi Nagar,LAXMI NAGAR,Delhi,East Delhi,Student,1,1,0,4,15,7000,"₹14,000",,,363,Semi-Furnished,0,1,N,Yes,4 Hours,yes,Yes,1,No,no,No,yes,N,Laxmi Nagar Metro Station,0.95km,Shyam Lal College,,Noida Sector 62 IT Park,13.16km,0.22,3.9,3.8,22,yes,2026-07-09,MagicBricks
PROP_302,3BHK,Fully Furnished 3BHK Apartment in DLF Phase 3,DLF PHASE 3,Gurugram,Gurugram,Working Professional,3,2,7,8,13,57k,115000,"Rs. 4,900/month",3700,1616,unfurnished,No,Yes,1,1,24 Hours,yes,Y,No,Yes,no,yes,yes,no,Phase 3 Metro Station,0.54 km,Dronacharya College of Engineering,,DLF Cyber City,7.87km,4.86 km,2.29,3.5,76,Yes,2026-07-11,Housing.com
PROP_303,2BHK,Fully Furnished 2BHK Apartment in Green Park,green park,Delhi,South Delhi,Family,2,2,2,4,13,67000,67000,"Rs. 3,500/month",1600,1054,unfurnished,yes,Y,N,no,4 Hours,Yes,no,0,0,0,N,Yes,1,Green Park Metro Station,,NIFT Delhi,6.28km,Bhikaji Cama Place,9.1km,4.48km,1.23 km,3.8,77,1,2026-07-04,MagicBricks
PROP_304,2BHK,Semi-Furnished 2BHK Apartment in Mukherjee Nagar,Mukherjee Nagar,Delhi,North Delhi,Family,2,2,1,12,6,16k,32k,"₹2,100",1100,685,Semi-Furnished,N,1,1,Y,24 Hours,Yes,N,No,N,yes,0,N,No,GTB Nagar Metro Station,3.78,SGTB Khalsa College,9.87km,Connaught Place,2.88,0.87km,2.91 km,3.9,37,Yes,2026-08-12,NoBroker
PROP_305,1RK,Fully Furnished 1RK Apartment in DLF Phase 3,DLF Phase 3,Gurugram,Gurugram,Student,1,1,0,15,1,"₹13,500",13k,0,700,287,fully-furnished,Yes,1,1,Y,4 Hours,yes,Y,No,no,N,Yes,1,No,Phase 3 Metro Station,2.98km,Dronacharya College of Engineering,5.45km,DLF Cyber City,2.85,4.42,4.88,3.3,80,1,2026-07-21,MagicBricks
PROP_306,3BHK,Fully Furnished 3BHK Apartment in Mayur Vihar,mayur vihar,Delhi,East Delhi,Family,3,2,5,20,5,"₹43,000","₹86,000",,1900,1270,unfurnished,no,Yes,yes,N,12 Hours,Yes,Y,0,N,N,yes,Y,yes,Mayur Vihar 1 Metro Station,2.45km,Shaheed Sukhdev College of Business Studies,3.33km,Noida Sector 62 IT Park,,590m,1.08 km,3.8,44,yes,2026-06-30,MagicBricks
PROP_307,1BHK,Fully Furnished 1BHK Apartment in Noida Sector 62,Noida Sec 62,Noida,Noida,Student,1,1,4,15,10,"₹11,500",23000,1k,1000,528,unfurnished,Yes,N,Yes,Yes,12 Hours,Yes,No,No,0,1,Y,Y,N,Noida Sector 62 Metro Station,2.03 km,JSS Academy of Technical Education,5.43 km,Noida Sector 62 IT Park,11.28km,3.71km,0.94,4.5,59,Y,2026-06-30,Housing.com
PROP_308,2BHK,Fully Furnished 2BHK Apartment in Saket,Saket,Delhi,South Delhi,Family,2,2,6,24,0,"₹42,500",42k,,1800,927,unfurnished,1,Yes,Yes,Y,12 Hours,Y,no,no,No,Yes,1,Y,0,Saket Metro Station,0.49 km,Gargi College,4.95km,Saket District Centre,,,,3.9,8,no,2026-07-31,Housing.com
PROP_309,2BHK,Fully Furnished 2BHK Apartment in Dwarka,Dwarka,Delhi,Dwarka,Family,2,2,4,4,13,"Rs. 33,500/month","Rs. 67,000/month",0,1900,1237 sq.ft.,fully-furnished,N,no,N,Y,4 Hours,1,0,N,0,N,Y,no,No,Dwarka Sector 10 Metro Station,3.81km,Netaji Subhas University of Technology (NSUT),0.8 km,Gurugram Sector 21 IT Park,2.58 km,2.32,3.63km,4.4,77,Yes,2026-08-05,99acres
PROP_310,1BHK,Fully Furnished 1BHK Apartment in Karol Bagh,Karol Bagh,Delhi,Central Delhi,Student,1,1,17,20,3,"₹12,500","₹25,000","₹1,100",900,451,Unfurnished,no,1,Yes,Y,4 Hours,Yes,No,no,0,No,yes,1,no,Karol Bagh Metro Station,,Sri Guru Nanak Dev Khalsa College,7.96km,Connaught Place,1.8,4.18km,2.08 km,4.1,2,1,2026-08-13,99acres
PROP_311,2BHK,Fully Furnished 2BHK Apartment in Pari Chowk,Pari Chowk,Greater Noida,Greater Noida,Family,2,2,2,3,10,15500,"₹31,000",,2500,1189,unfurnished,yes,1,no,Y,4 Hours,1,1,1,Y,0,yes,Yes,N,Pari Chowk Metro Station,2.5 km,Galgotias University,9.76km,Greater Noida Industrial Area,14.66 km,,2.75 km,3.8,37,yes,2026-08-08,99acres
PROP_312,1RK,Fully Furnished 1RK Apartment in Hauz Khas,HAUZ KHAS,Delhi,South Delhi,Family,1,1,3,4,8,"Rs. 21,500/month",43000,"Rs. 1,100/month",800,338,Unfurnished,0,Yes,0,N,4 Hours,yes,Y,N,Y,No,Yes,yes,yes,Hauz Khas Metro Station,2.24km,IIT Delhi,2.32,Okhla Industrial Area,2.45km,,5.27km,3.6,33,1,2026-08-06,NoBroker
PROP_313,3BHK,Semi-Furnished 3BHK Apartment in Knowledge Park,Knowledge Park,Greater Noida,Greater Noida,Family,3,2,14,15,4,21500,"Rs. 43,000/month",5k,2400,1656,Semi-Furnished,No,yes,1,No,24 Hours,N,No,no,No,no,1,Y,no,Knowledge Park II Metro Station,3.32km,Sharda University,2.38,Greater Noida Industrial Area,4.62 km,2.48,0.38 km,3.6,29,Yes,2026-07-05,MagicBricks
PROP_314,1BHK,Semi-Furnished 1BHK Apartment in Model Town,Model Town,Delhi,North Delhi,Family,1,1,1,12,6,"₹17,500","₹17,500",1k,1100,567,Semi-Furnished,Y,no,Yes,1,4 Hours,No,no,Y,0,1,1,0,yes,Model Town Metro Station,1.74km,Miranda House,,Connaught Place,12.71km,4.01,1.36 km,3.2,82,yes,2026-07-18,MagicBricks
PROP_315,3BHK,Fully Furnished 3BHK Apartment in Dwarka,Dwarka,Delhi,Dwarka,Family,3,2,0,3,10,55000,"₹55,000",0,4300,1864,Unfurnished,Y,Yes,0,Y,4 Hours,Yes,1,0,Yes,0,Yes,1,0,Dwarka Sector 10 Metro Station,3.99 km,Netaji Subhas University of Technology (NSUT),,Gurugram Sector 21 IT Park,7.69,1.09 km,0.44,4.6,40,N,2026-07-18,MagicBricks
PROP_316,1RK,Fully Furnished 1RK Apartment in Karol Bagh,Karol Bagh,Delhi,Central Delhi,Student,1,1,2,3,9,"₹8,000",16k,0,,280,fully-furnished,0,0,no,Yes,24 Hours,yes,Y,no,0,0,1,Y,No,Karol Bagh Metro Station,4.37,Sri Guru Nanak Dev Khalsa College,6.87km,Connaught Place,4.42,1.86 km,4.24km,4.2,44,Yes,2026-08-05,MagicBricks
PROP_317,2BHK,Fully Furnished 2BHK Apartment in Gurugram Sector 56,Gurugram Sec-56,Gurugram,Gurugram,Family,2,2,7,8,2,41500,"Rs. 83,000/month","Rs. 2,600/month",,1319,unfurnished,No,1,yes,Y,24 Hours,Yes,yes,no,N,no,Y,Y,No,Sector 56 Metro Station,2.32,IILM University,1.44 km,Golf Course Road Offices,,2.73km,2.12km,3.9,18,Yes,2026-08-03,MagicBricks
PROP_318,2BHK,Fully Furnished 2BHK Apartment in Mayur Vihar,Mayur Vihar,Delhi,East Delhi,Family,2,2,2,4,3,"₹24,000",48000,0,2400,964,unfurnished,Yes,Yes,0,yes,24 Hours,yes,no,0,No,0,Y,Yes,0,Mayur Vihar 1 Metro Station,2.21km,Shaheed Sukhdev College of Business Studies,2.8km,Noida Sector 62 IT Park,4.05 km,0.44km,5.55km,4.6,75,yes,2026-07-29,Housing.com
PROP_319,1BHK,Semi-Furnished 1BHK Apartment in Mukherjee Nagar,MUKHERJEE NAGAR,Delhi,North Delhi,Student,1,1,0,20,14,8k,17000,,800,489,Semi-Furnished,N,Y,1,Yes,24 Hours,yes,Yes,No,no,no,Y,no,0,GTB Nagar Metro Station,,SGTB Khalsa College,5.45,Connaught Place,7.76 km,0.54 km,,3.8,17,Y,2026-07-04,NoBroker
PROP_320,2BHK,Semi-Furnished 2BHK Apartment in Saket,Saket,Delhi,South Delhi,Working Professional,2,2,0,3,14,42500,85000,"₹3,300",1700,1025,Semi-Furnished,no,1,0,Yes,24 Hours,no,Yes,yes,no,0,Yes,Y,N,Saket Metro Station,0.15 km,Gargi College,,Saket District Centre,6.81km,1.76km,5.75,4.5,33,Yes,2026-07-25,NoBroker
PROP_321,1RK,Semi-Furnished 1RK Apartment in Laxmi Nagar,Laxmi Nagar,Delhi,East Delhi,Family,1,1,2,5,3,5000,"Rs. 5,000/month",0,,237,semi-furnished,no,no,Yes,1,4 Hours,N,0,no,No,0,0,0,N,Laxmi Nagar Metro Station,3.58 km,Shyam Lal College,3.15 km,Noida Sector 62 IT Park,7.27,590m,1.21 km,3.3,26,Yes,2026-07-18,MagicBricks
PROP_322,2BHK,Semi-Furnished 2BHK Apartment in Shakarpur,Shakarpur,Delhi,East Delhi,Working Professional,2,2,8,20,9,"Rs. 10,000/month",20000,1900,800,628,Semi-Furnished,No,No,1,No,4 Hours,yes,1,no,N,no,N,1,0,Nirman Vihar Metro Station,1.88km,Bhim Rao Ambedkar College,8.7 km,Noida Sector 62 IT Park,770m,,4.95,4.9,23,Y,2026-07-25,NoBroker
PROP_323,1RK,Fully Furnished 1RK Apartment in Mayur Vihar,mayur vihar,Delhi,East Delhi,Student,1,1,0,3,2,9500,9k,₹800,800,282,fully-furnished,No,no,N,0,24 Hours,yes,1,0,0,No,No,0,no,Mayur Vihar 1 Metro Station,3.45km,Shaheed Sukhdev College of Business Studies,9.42 km,Noida Sector 62 IT Park,10.41km,3.16,4.58 km,3.3,64,Y,2026-07-04,Housing.com
PROP_324,2BHK,Fully Furnished 2BHK Apartment in Rohini,Rohini,Delhi,North Delhi,Family,2,2,4,4,15,13000,"Rs. 39,000/month",1k,1600,692,Furnished,no,yes,0,1,24 Hours,yes,yes,1,No,No,Y,Y,0,Rohini West Metro Station,3.92km,Delhi Technological University (DTU),5.15km,Netaji Subhash Place,710m,3.33 km,4.11 km,3.7,17,1,2026-08-02,NoBroker
PROP_325,3BHK,Fully Furnished 3BHK Apartment in Vasant Kunj,Vasant Kunj,Delhi,South Delhi,Family,3,2,2,12,12,122500,122500,3k,3700,2128,fully-furnished,1,no,Yes,N,24 Hours,Y,No,no,N,N,yes,Y,0,Chattarpur Metro Station,2.74km,Jawaharlal Nehru University (JNU),8.15km,Cyber City Gurugram,,,,3.5,47,0,2026-07-14,99acres
PROP_326,1BHK,Fully Furnished 1BHK Apartment in Civil Lines,Civil Lines,Delhi,North Delhi,Family,1,1,3,20,10,"₹33,000","₹66,000",,1500,682,fully-furnished,N,Yes,Yes,0,12 Hours,Yes,Y,0,N,yes,Yes,0,1,Civil Lines Metro Station,,St. Stephen's College,3.17 km,Connaught Place,4.74km,3.84 km,5.1 km,3.8,35,1,2026-07-15,NoBroker
PROP_327,1BHK,Fully Furnished 1BHK Apartment in Civil Lines,Civil Lines,Delhi,North Delhi,Family,1,1,14,15,5,"₹26,000","Rs. 52,000/month",0,1100,594,fully-furnished,no,Y,1,0,24 Hours,1,Y,0,N,1,0,yes,No,Civil Lines Metro Station,,St. Stephen's College,7.15,Connaught Place,14.17km,1.2 km,3.43km,4.8,60,yes,2026-07-22,NoBroker
PROP_328,1RK,Fully Furnished 1RK Apartment in Knowledge Park,KNOWLEDGE PARK,Greater Noida,Greater Noida,Student,1,1,14,15,13,"Rs. 6,000/month","Rs. 12,000/month",,1100,448,unfurnished,No,Y,Yes,0,12 Hours,Y,yes,No,No,Y,yes,1,no,Knowledge Park II Metro Station,2.1,Sharda University,2.3 km,Greater Noida Industrial Area,1.36km,1.05 km,5.68 km,3.5,13,Yes,2026-07-15,99acres
PROP_329,1RK,Fully Furnished 1RK Apartment in Saket,Saket,Delhi,South Delhi,Family,1,1,0,3,8,"Rs. 16,000/month",16k,Rs. 800/month,1000,366 sq.ft.,fully-furnished,1,Yes,No,Yes,24 Hours,1,Yes,No,no,0,No,No,N,Saket Metro Station,,Gargi College,2.32,Saket District Centre,6.49 km,2.4km,1.75km,3.7,73,Yes,2026-07-16,NoBroker
PROP_329,1BHK,Fully Furnished 1BHK Apartment in Civil Lines,Civil Lines,Delhi,North Delhi,Family,1,1,1,4,3,33000,66000,,1200,716,Unfurnished,no,Yes,N,0,24 Hours,yes,0,N,0,no,Y,yes,N,Civil Lines Metro Station,2.84 km,St. Stephen's College,6.38,Connaught Place,5.92 km,2.37,0.3,4.7,55,Yes,2026-07-18,Housing.com
PROP_331,2BHK,Fully Furnished 2BHK Apartment in Gurugram Sector 45,Gurugram Sec-45,Gurugram,Gurugram,Family,2,2,1,3,7,40500,81000,2200,1900,1176,fully-furnished,Yes,Y,N,Yes,24 Hours,yes,N,No,0,N,no,yes,yes,HUDA City Centre Metro Station,1.4km,Ansal University,2.69km,Golf Course Road Offices,13.83,,1.05km,4.6,3,yes,2026-08-06,NoBroker
PROP_332,2BHK,Fully Furnished 2BHK Apartment in Patel Nagar,patel nagar,Delhi,West Delhi,Family,2,2,4,4,6,23k,"₹70,500","₹2,300",2000,860,Furnished,N,Yes,no,1,24 Hours,yes,Y,0,1,N,yes,1,Yes,Patel Nagar Metro Station,4.05 km,Kalindi College,,Rajendra Place IT Hub,0.87km,,0.99 km,4.6,29,yes,2026-07-02,99acres
PROP_333,3BHK,Semi-Furnished 3BHK Apartment in Noida Sector 15,Noida Sector 15,Noida,Noida,Family,3,2,1,5,2,"Rs. 24,500/month",49000,3800,2000,1328,semi-furnished,yes,Y,Y,No,4 Hours,Yes,1,0,0,no,no,0,N,Noida Sector 15 Metro Station,3.94 km,Amity University Noida,9.44 km,Noida Sector 16 Commercial Hub,2.91km,,3.39 km,3.7,55,Y,2026-07-04,99acres
PROP_334,3BHK,Semi-Furnished 3BHK Apartment in Laxmi Nagar,Laxmi Nagar,Delhi,East Delhi,Working Professional,3,2,2,5,0,19k,19k,"₹2,300",1800,1266,Semi-Furnished,no,1,Y,1,24 Hours,N,No,yes,no,N,yes,Yes,0,Laxmi Nagar Metro Station,,Shyam Lal College,8.37km,Noida Sector 62 IT Park,6.93km,0.85 km,2.57,3.6,43,Yes,2026-07-07,99acres
PROP_335,2BHK,Fully Furnished 2BHK Apartment in Kamla Nagar,kamla nagar,Delhi,North Delhi,Family,2,2,2,3,12,"₹16,500","₹33,000",1900,1500,751 sq.ft.,Furnished,Yes,0,No,1,24 Hours,1,Y,Y,no,no,Yes,1,no,Vishwa Vidyalaya Metro Station,3.06 km,Kirori Mal College,2.29,Connaught Place,13.08km,1.15,,3.2,79,Yes,2026-07-17,99acres
