property_id,property_type,listing_title,locality,city,zone,renter_segment,bedrooms,bathrooms,floor,total_floors,property_age,monthly_rent,security_deposit,maintenance,electricity_estimate,area_sqft,furnishing_status,parking,balcony,lift,power_backup,water_supply,ac,wifi,food,laundry,gym,cctv,security,housekeeping,metro_station,metro_distance_km,nearest_college,college_distance_km,nearest_office_hub,office_distance_km,school_distance_km,hospital_distance_km,rating,review_count,available,listing_date,source,rent_per_sqft,vfm_student,vfm_professional,vfm_bachelor,vfm_family
PROP_244,2BHK,Fully Furnished 2BHK Apartment in Rohini,Rohini,Delhi,North Delhi,Family,2,2,10,15,13,16500,33000,1000.0,1500.0,728,Furnished,Yes,No,Yes,No,12 Hours,Yes,No,No,No,No,Yes,Yes,No,Rohini West Metro Station,3.95,Delhi Technological University (DTU),0.84,Netaji Subhash Place,13.33,1.93,3.69,4.2,3,Yes,2026-08-09,99acres,22.66,53.2,38.0,47.5,45.2
PROP_245,3BHK,Fully Furnished 3BHK Apartment in Patel Nagar,Patel Nagar,Delhi,West Delhi,Family,3,2,24,24,6,42500,85000,0.0,1700.0,1236,Furnished,Yes,Yes,Yes,Yes,4 Hours,Yes,Yes,No,No,No,No,Yes,No,Patel Nagar Metro Station,4.46,Kalindi College,5.95,Rajendra Place IT Hub,2.9,3.83,2.87,4.3,80,Yes,2026-07-02,99acres,34.39,43.9,41.5,49.2,41.4
PROP_246,1RK,Fully Furnished 1RK Apartment in Vasant Kunj,Vasant Kunj,Delhi,South Delhi,Family,1,1,1,8,5,26000,52000,0.0,1400.0,525,Furnished,No,Yes,Yes,Yes,12 Hours,Yes,No,No,No,No,Yes,No,No,Chattarpur Metro Station,2.39,Jawaharlal Nehru University (JNU),2.44,Cyber City Gurugram,10.22,3.09,2.36,3.6,66,Yes,2026-07-26,MagicBricks,49.52,49.6,42.3,51.5,44.2
PROP_247,2BHK,Fully Furnished 2BHK Apartment in Janakpuri,Janakpuri,Delhi,West Delhi,Family,2,2,13,24,3,29500,29500,0.0,1600.0,1140,Furnished,No,No,Yes,Yes,12 Hours,Yes,No,No,No,No,No,Yes,Yes,Janakpuri West Metro Station,2.74,Bhaskaracharya College,9.1,Janakpuri District Centre,6.14,4.99,0.97,4.9,49,Yes,2026-08-08,NoBroker,25.88,44.1,39.1,48.2,46.6
PROP_248,2BHK,Fully Furnished 2BHK Apartment in Green Park,Green Park,Delhi,South Delhi,Family,2,2,14,24,14,63500,63000,0.0,1900.0,1131,Furnished,Yes,Yes,Yes,No,4 Hours,Yes,No,Yes,No,No,No,No,No,Green Park Metro Station,2.12,NIFT Delhi,9.38,Bhikaji Cama Place,10.28,1.46,2.35,3.5,58,Yes,2026-07-24,99acres,56.15,44.7,40.9,48.9,47.0
PROP_249,3BHK,Semi-Furnished 3BHK Apartment in Knowledge Park,Knowledge Park,Greater Noida,Greater Noida,Family,3,2,7,8,2,20500,41000,3932.0,2600.0,1966,Semi-Furnished,No,Yes,Yes,No,24 Hours,Yes,Yes,No,No,No,Yes,Yes,No,Knowledge Park II Metro Station,4.18,Sharda University,9.08,Greater Noida Industrial Area,11.24,2.6,3.23,4.8,9,Yes,2026-07-04,MagicBricks,10.43,43.5,38.4,47.7,47.4
PROP_250,1BHK,Fully Furnished 1BHK Apartment in DLF Phase 3,Dlf Phase 3,Gurugram,Gurugram,Student,1,1,23,24,0,15000,30000,500.0,800.0,385,Furnished,No,Yes,Yes,Yes,24 Hours,Yes,No,No,No,Yes,Yes,Yes,No,Phase 3 Metro Station,0.48,Dronacharya College of Engineering,4.12,DLF Cyber City,13.17,1.96,4.73,4.1,57,No,2026-07-19,NoBroker,38.96,63.9,58.6,68.1,48.5
PROP_251,1BHK,Semi-Furnished 1BHK Apartment in DLF Phase 3,Dlf Phase 3,Gurugram,Gurugram,Working Bachelor,1,1,8,8,13,16000,32000,1120.0,1100.0,560,Semi-Furnished,No,Yes,Yes,No,4 Hours,No,No,No,No,No,Yes,Yes,No,Phase 3 Metro Station,0.96,Dronacharya College of Engineering,7.76,DLF Cyber City,10.02,0.33,3.81,3.7,9,No,2026-07-04,Housing.com,28.57,53.1,48.6,58.1,59.7
PROP_252,1BHK,Fully Furnished 1BHK Apartment in Noida Sector 15,Noida Sector 15,Noida,Noida,Student,1,1,12,15,12,10500,21000,1000.0,1200.0,500,Furnished,No,Yes,Yes,Yes,4 Hours,Yes,No,No,No,Yes,No,Yes,No,Noida Sector 15 Metro Station,3.11,Amity University Noida,7.47,Noida Sector 16 Commercial Hub,12.78,3.99,5.03,3.6,24,Yes,2026-07-23,Housing.com,21.0,47.1,41.7,51.3,39.9
PROP_253,2BHK,Fully Furnished 2BHK Apartment in Green Park,Green Park,Delhi,South Delhi,Family,2,2,3,3,8,64500,64500,0.0,1800.0,982,Furnished,No,Yes,No,No,12 Hours,Yes,Yes,No,No,No,No,Yes,No,Green Park Metro Station,2.66,NIFT Delhi,5.05,Bhikaji Cama Place,1.05,4.23,1.5,3.7,41,Yes,2026-07-24,99acres,65.68,41.3,48.5,52.2,46.9
PROP_254,2BHK,Fully Furnished 2BHK Apartment in Rohini,Rohini,Delhi,North Delhi,Working Bachelor,2,2,4,4,15,17000,17000,1000.0,1500.0,709,Furnished,Yes,No,No,Yes,4 Hours,Yes,Yes,No,No,No,No,Yes,Yes,Rohini West Metro Station,2.76,Delhi Technological University (DTU),7.15,Netaji Subhash Place,7.87,4.92,3.69,3.7,80,Yes,2026-07-21,99acres,23.98,46.7,41.2,50.7,39.5
PROP_255,1BHK,Fully Furnished 1BHK Apartment in Rohini,Rohini,Delhi,North Delhi,Family,1,1,2,4,10,9000,9000,1100.0,1100.0,411,Furnished,Yes,Yes,No,Yes,4 Hours,Yes,No,No,No,No,Yes,Yes,No,Rohini West Metro Station,2.76,Delhi Technological University (DTU),1.75,Netaji Subhash Place,0.59,1.96,3.24,4.5,21,No,2026-07-31,MagicBricks,21.9,51.8,57.3,60.8,48.1
PROP_256,2BHK,Fully Furnished 2BHK Apartment in Kamla Nagar,Kamla Nagar,Delhi,North Delhi,Family,2,2,3,4,5,19000,38000,1400.0,1600.0,783,Furnished,No,Yes,No,No,4 Hours,Yes,Yes,No,No,No,Yes,No,Yes,Vishwa Vidyalaya Metro Station,3.26,Kirori Mal College,9.62,Connaught Place,9.86,1.04,2.91,3.6,56,Yes,2026-07-08,NoBroker,24.27,44.1,38.7,48.1,48.5
PROP_257,3BHK,Fully Furnished 3BHK Apartment in Greater Kailash,Greater Kailash,Delhi,South Delhi,Family,3,2,9,15,8,122500,245000,0.0,3600.0,1953,Furnished,Yes,Yes,Yes,Yes,12 Hours,Yes,No,No,No,No,Yes,Yes,Yes,Kailash Colony Metro Station,1.56,Lady Shri Ram College (LSR),1.87,Nehru Place IT Hub,6.24,3.4,3.7,4.5,63,Yes,2026-07-13,99acres,62.72,49.2,43.7,49.9,43.8
PROP_258,3BHK,Fully Furnished 3BHK Apartment in Patel Nagar,Patel Nagar,Delhi,West Delhi,Family,3,2,11,24,6,37000,74000,2900.0,2300.0,1223,Furnished,No,Yes,Yes,No,24 Hours,Yes,Yes,No,No,Yes,Yes,No,Yes,Patel Nagar Metro Station,2.93,Kalindi College,5.9,Rajendra Place IT Hub,13.94,4.72,4.57,4.3,11,Yes,2026-07-27,NoBroker,30.25,46.1,41.1,50.0,39.9
PROP_259,2BHK,Fully Furnished 2BHK Apartment in Gurugram Sector 56,Gurugram Sector 56,Gurugram,Gurugram,Working Professional,2,2,0,5,3,26000,52000,0.0,1683.0,922,Furnished,No,Yes,Yes,No,4 Hours,Yes,Yes,No,No,No,Yes,No,Yes,Sector 56 Metro Station,0.88,IILM University,1.17,Golf Course Road Offices,0.83,2.88,2.55,4.1,43,No,2026-08-05,NoBroker,28.2,64.3,64.6,68.7,49.1
PROP_260,2BHK,Semi-Furnished 2BHK Apartment in Knowledge Park,Knowledge Park,Greater Noida,Greater Noida,Family,2,2,11,15,12,7500,7000,1900.0,1300.0,831,Semi-Furnished,Yes,Yes,Yes,No,24 Hours,Yes,No,Yes,No,Yes,Yes,Yes,No,Knowledge Park II Metro Station,1.91,Sharda University,1.56,Greater Noida Industrial Area,12.97,2.75,5.69,3.4,40,Yes,2026-07-01,MagicBricks,9.03,58.0,46.7,56.5,43.3
PROP_261,2BHK,Semi-Furnished 2BHK Apartment in Preet Vihar,Preet Vihar,Delhi,East Delhi,Family,2,2,0,3,1,27500,55000,0.0,1700.0,972,Semi-Furnished,Yes,No,No,Yes,4 Hours,Yes,Yes,No,No,No,No,Yes,No,Preet Vihar Metro Station,4.39,Vivekananda College,7.13,Noida Sector 62 IT Park,7.22,1.14,0.54,4.0,31,Yes,2026-07-23,MagicBricks,28.29,41.8,36.4,45.5,55.1
PROP_262,1RK,Fully Furnished 1RK Apartment in Dwarka,Dwarka,Delhi,Dwarka,Family,1,1,5,20,14,8000,24000,0.0,1000.0,356,Furnished,No,No,Yes,Yes,4 Hours,Yes,No,Yes,No,No,Yes,Yes,No,Dwarka Sector 10 Metro Station,0.32,Netaji Subhas University of Technology (NSUT),6.01,Gurugram Sector 21 IT Park,10.16,0.8,1.74,3.2,83,Yes,2026-07-10,MagicBricks,22.47,64.8,59.9,69.6,59.1
PROP_263,3BHK,Semi-Furnished 3BHK Apartment in Dwarka,Dwarka,Delhi,Dwarka,Family,3,2,3,4,12,45500,91000,3500.0,3400.0,1868,Semi-Furnished,No,Yes,No,Yes,12 Hours,No,Yes,No,No,No,Yes,Yes,No,Dwarka Sector 10 Metro Station,3.65,Netaji Subhas University of Technology (NSUT),0.95,Gurugram Sector 21 IT Park,7.69,1.47,5.34,4.6,84,Yes,2026-07-15,MagicBricks,24.36,51.0,38.1,46.6,51.4
PROP_264,2BHK,Fully Furnished 2BHK Apartment in Rajinder Nagar,Rajinder Nagar,Delhi,Central Delhi,Family,2,2,0,5,2,31000,63000,0.0,1700.0,868,Furnished,No,Yes,Yes,No,4 Hours,Yes,No,No,No,No,Yes,Yes,No,Rajendra Place Metro Station,2.03,Venkateshwara College,0.41,Rajendra Place IT Hub,3.0,4.1,1.78,3.3,60,Yes,2026-08-02,NoBroker,35.71,59.9,43.3,51.4,45.4
PROP_265,4BHK,Fully Furnished 4BHK Apartment in Mayur Vihar,Mayur Vihar,Delhi,East Delhi,Family,4,4,12,12,2,75500,75500,0.0,5100.0,2544,Furnished,No,Yes,Yes,Yes,4 Hours,Yes,Yes,No,No,Yes,No,No,No,Mayur Vihar 1 Metro Station,1.79,Shaheed Sukhdev College of Business Studies,4.68,Noida Sector 62 IT Park,4.34,3.14,0.45,4.0,39,Yes,2026-08-13,NoBroker,29.68,44.9,40.8,48.2,52.0
PROP_266,1RK,Semi-Furnished 1RK Apartment in Green Park,Green Park,Delhi,South Delhi,Family,1,1,19,24,2,25000,50000,0.0,900.0,421,Semi-Furnished,No,Yes,Yes,Yes,12 Hours,No,No,No,No,No,Yes,Yes,No,Green Park Metro Station,1.86,NIFT Delhi,7.86,Bhikaji Cama Place,10.65,3.44,2.35,4.8,38,Yes,2026-08-06,MagicBricks,59.38,47.9,43.6,52.8,44.8
PROP_267,3BHK,Fully Furnished 3BHK Apartment in Dwarka,Dwarka,Delhi,Dwarka,Family,3,2,1,12,14,55500,55500,6000.0,3000.0,2051,Furnished,Yes,No,Yes,No,4 Hours,Yes,No,No,No,Yes,Yes,Yes,No,Dwarka Sector 10 Metro Station,0.59,Netaji Subhas University of Technology (NSUT),6.25,Gurugram Sector 21 IT Park,10.97,3.46,4.12,4.4,61,No,2026-06-30,Housing.com,27.06,56.6,53.2,61.4,49.7
PROP_268,1BHK,Fully Furnished 1BHK Apartment in Vasant Kunj,Vasant Kunj,Delhi,South Delhi,Family,1,1,8,12,8,32500,32500,1000.0,1500.0,620,Furnished,Yes,No,Yes,No,12 Hours,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Chattarpur Metro Station,3.48,Jawaharlal Nehru University (JNU),9.66,Cyber City Gurugram,6.45,2.63,3.77,3.9,31,No,2026-07-28,Housing.com,52.42,47.5,43.7,52.6,44.0
PROP_269,1BHK,Semi-Furnished 1BHK Apartment in Karol Bagh,Karol Bagh,Delhi,Central Delhi,Family,1,1,3,4,0,14000,28000,1100.0,1000.0,501,Semi-Furnished,Yes,Yes,No,Yes,4 Hours,No,No,No,Yes,No,No,Yes,Yes,Karol Bagh Metro Station,2.05,Sri Guru Nanak Dev Khalsa College,7.92,Connaught Place,0.7,2.41,2.84,4.9,52,Yes,2026-07-04,Housing.com,27.94,49.1,57.8,61.6,45.4
PROP_270,4BHK,Fully Furnished 4BHK Apartment in Noida Sector 62,Noida Sector 62,Noida,Noida,Family,4,4,5,12,8,52500,52500,8000.0,5000.0,2814,Furnished,Yes,Yes,Yes,Yes,24 Hours,Yes,Yes,No,No,No,Yes,No,No,Noida Sector 62 Metro Station,2.25,JSS Academy of Technical Education,5.03,Noida Sector 62 IT Park,13.08,2.86,2.46,3.5,9,No,2026-06-29,MagicBricks,18.66,47.1,42.6,51.0,50.0
PROP_271,1BHK,Fully Furnished 1BHK Apartment in Dwarka,Dwarka,Delhi,Dwarka,Student,1,1,4,4,2,14500,29000,0.0,1400.0,594,Furnished,No,Yes,No,No,24 Hours,Yes,Yes,No,Yes,No,No,Yes,No,Dwarka Sector 10 Metro Station,0.17,Netaji Subhas University of Technology (NSUT),6.96,Gurugram Sector 21 IT Park,7.69,4.04,4.12,3.6,76,Yes,2026-07-12,99acres,24.41,65.5,60.5,70.0,45.2
PROP_272,3BHK,Fully Furnished 3BHK Apartment in Hauz Khas,Hauz Khas,Delhi,South Delhi,Working Professional,3,2,8,20,5,108500,108500,5700.0,3195.0,1930,Furnished,Yes,No,Yes,Yes,4 Hours,Yes,Yes,No,Yes,No,No,No,Yes,Hauz Khas Metro Station,0.3,IIT Delhi,1.43,Okhla Industrial Area,3.18,2.12,3.17,3.3,66,Yes,2026-07-20,MagicBricks,56.22,64.9,58.1,64.0,47.2
PROP_273,2BHK,Fully Furnished 2BHK Apartment in Pari Chowk,Pari Chowk,Greater Noida,Greater Noida,Working Professional,2,2,6,12,4,19500,58500,3800.0,2800.0,1289,Furnished,Yes,Yes,Yes,Yes,4 Hours,Yes,Yes,No,No,No,Yes,Yes,No,Pari Chowk Metro Station,1.96,Galgotias University,4.58,Greater Noida Industrial Area,0.69,3.31,5.52,3.7,11,Yes,2026-07-26,MagicBricks,15.13,51.4,60.1,63.8,46.5
PROP_274,2BHK,Semi-Furnished 2BHK Apartment in Greater Kailash,Greater Kailash,Delhi,South Delhi,Family,2,2,3,4,15,69000,139000,3000.0,2200.0,1248,Semi-Furnished,No,Yes,No,Yes,24 Hours,No,Yes,Yes,Yes,No,No,Yes,No,Kailash Colony Metro Station,1.56,Lady Shri Ram College (LSR),9.81,Nehru Place IT Hub,8.79,2.66,5.66,4.5,46,Yes,2026-08-06,Housing.com,55.29,47.8,44.7,52.5,43.7
PROP_275,1BHK,Semi-Furnished 1BHK Apartment in Rohini,Rohini,Delhi,North Delhi,Family,1,1,11,12,11,8000,16000,0.0,800.0,391,Semi-Furnished,No,Yes,Yes,Yes,12 Hours,No,Yes,Yes,No,No,No,Yes,Yes,Rohini West Metro Station,1.9,Delhi Technological University (DTU),9.52,Netaji Subhash Place,7.87,1.21,1.08,4.6,60,No,2026-07-09,99acres,20.46,51.7,46.0,55.8,52.1
PROP_276,2BHK,Fully Furnished 2BHK Apartment in Gurugram Sector 56,Gurugram Sector 56,Gurugram,Gurugram,Working Bachelor,2,2,4,4,11,24000,48000,1848.0,1400.0,924,Furnished,No,No,No,Yes,24 Hours,Yes,No,No,Yes,No,Yes,Yes,No,Sector 56 Metro Station,0.12,IILM University,4.99,Golf Course Road Offices,13.64,2.87,4.03,4.7,73,Yes,2026-06-30,99acres,25.97,65.3,60.7,70.0,49.4
PROP_277,2BHK,Semi-Furnished 2BHK Apartment in Dwarka,Dwarka,Delhi,Dwarka,Family,2,2,0,4,8,24000,48000,0.0,2100.0,1039,Semi-Furnished,Yes,Yes,No,No,12 Hours,No,No,No,No,No,Yes,No,Yes,Dwarka Sector 10 Metro Station,2.07,Netaji Subhas University of Technology (NSUT),6.25,Gurugram Sector 21 IT Park,3.68,3.65,1.73,3.7,69,Yes,2026-08-02,99acres,23.1,46.2,42.6,51.3,46.7
PROP_278,1BHK,Fully Furnished 1BHK Apartment in Kamla Nagar,Kamla Nagar,Delhi,North Delhi,Student,1,1,0,4,15,9000,18000,800.0,1000.0,383,Furnished,No,Yes,No,Yes,24 Hours,Yes,No,Yes,Yes,No,No,Yes,Yes,Vishwa Vidyalaya Metro Station,2.63,Kirori Mal College,6.32,Connaught Place,13.83,1.71,5.54,3.7,10,Yes,2026-08-08,NoBroker,23.5,49.3,43.5,53.2,42.9
PROP_279,2BHK,Fully Furnished 2BHK Apartment in Gurugram Sector 56,Gurugram Sector 56,Gurugram,Gurugram,Working Professional,2,2,3,4,6,29000,58000,1600.0,1813.0,1009,Furnished,No,Yes,No,No,4 Hours,Yes,No,Yes,No,No,No,Yes,Yes,Sector 56 Metro Station,0.65,IILM University,0.6,Golf Course Road Offices,3.61,0.42,3.53,4.9,36,Yes,2026-07-04,MagicBricks,28.74,69.5,54.0,62.5,58.7
PROP_280,3BHK,Fully Furnished 3BHK Apartment in Golf Course Road,Golf Course Road,Gurugram,Gurugram,Family,3,2,0,3,12,103000,206000,0.0,3900.0,1811,Furnished,No,Yes,No,Yes,4 Hours,Yes,No,No,No,No,Yes,Yes,No,Sector 42-43 Metro Station,1.06,GD Goenka University,6.44,Golf Course Road Offices,12.51,0.55,2.66,3.8,32,Yes,2026-08-02,99acres,56.87,45.7,43.8,50.6,57.7
PROP_281,1BHK,Fully Furnished 1BHK Apartment in Gurugram Sector 45,Gurugram Sector 45,Gurugram,Gurugram,Family,1,1,0,4,12,24000,72000,1200.0,1100.0,615,Furnished,No,No,No,No,12 Hours,Yes,No,No,Yes,No,Yes,Yes,No,HUDA City Centre Metro Station,3.61,Ansal University,8.88,Golf Course Road Offices,2.55,1.98,3.27,3.3,59,No,2026-06-30,NoBroker,39.02,42.2,41.2,49.1,47.1
PROP_282,2BHK,Fully Furnished 2BHK Apartment in Green Park,Green Park,Delhi,South Delhi,Family,2,2,8,8,11,51500,103000,0.0,1800.0,939,Furnished,Yes,Yes,Yes,No,24 Hours,Yes,Yes,No,No,No,Yes,Yes,No,Green Park Metro Station,4.06,NIFT Delhi,8.1,Bhikaji Cama Place,4.5,4.81,2.07,3.3,12,No,2026-08-03,Housing.com,54.85,43.7,41.0,49.1,44.2
PROP_283,2BHK,Semi-Furnished 2BHK Apartment in Pari Chowk,Pari Chowk,Greater Noida,Greater Noida,Working Professional,2,2,5,5,0,14000,28000,1854.0,1800.0,927,Semi-Furnished,Yes,No,Yes,Yes,24 Hours,No,Yes,No,No,No,No,Yes,No,Pari Chowk Metro Station,2.27,Galgotias University,4.58,Greater Noida Industrial Area,0.54,4.92,0.63,4.4,76,Yes,2026-07-15,Housing.com,15.1,46.8,56.7,59.8,51.4
PROP_284,3BHK,Fully Furnished 3BHK Apartment in Hauz Khas,Hauz Khas,Delhi,South Delhi,Family,3,2,3,12,8,108000,216000,2500.0,3200.0,1469,Furnished,Yes,Yes,Yes,No,12 Hours,Yes,No,No,No,No,Yes,Yes,No,Hauz Khas Metro Station,2.61,IIT Delhi,8.1,Okhla Industrial Area,5.75,0.49,3.17,4.5,32,Yes,2026-07-16,Housing.com,73.52,39.1,37.6,44.2,54.6
PROP_285,1BHK,Fully Furnished 1BHK Apartment in Golf Course Road,Golf Course Road,Gurugram,Gurugram,Family,1,1,0,5,1,46000,92000,2100.0,1431.0,754,Furnished,No,No,Yes,Yes,4 Hours,Yes,No,No,No,No,No,No,No,Sector 42-43 Metro Station,4.01,GD Goenka University,6.77,Golf Course Road Offices,5.79,1.33,1.7,4.8,4,Yes,2026-08-09,MagicBricks,61.01,39.3,34.9,43.4,47.2
PROP_286,3BHK,Fully Furnished 3BHK Apartment in Janakpuri,Janakpuri,Delhi,West Delhi,Working Professional,3,2,6,12,12,54000,108000,4700.0,3448.0,2099,Furnished,No,No,Yes,Yes,12 Hours,Yes,Yes,No,No,Yes,Yes,No,No,Janakpuri West Metro Station,1.43,Bhaskaracharya College,4.63,Janakpuri District Centre,2.14,4.63,0.38,4.7,35,Yes,2026-06-29,MagicBricks,25.73,48.9,48.6,55.1,55.1
PROP_287,2BHK,Fully Furnished 2BHK Apartment in Vasant Kunj,Vasant Kunj,Delhi,South Delhi,Family,2,2,16,24,11,62000,186000,3800.0,2347.0,1365,Furnished,No,No,Yes,Yes,12 Hours,Yes,Yes,No,No,Yes,Yes,Yes,No,Chattarpur Metro Station,3.14,Jawaharlal Nehru University (JNU),4.29,Cyber City Gurugram,5.45,3.76,1.14,4.7,59,Yes,2026-07-19,99acres,45.42,44.4,41.0,48.9,49.1
PROP_288,1BHK,Fully Furnished 1BHK Apartment in Model Town,Model Town,Delhi,North Delhi,Family,1,1,1,8,13,25000,25000,1600.0,1600.0,675,Furnished,Yes,Yes,Yes,No,12 Hours,Yes,No,Yes,No,No,Yes,Yes,No,Model Town Metro Station,2.63,Miranda House,6.42,Connaught Place,7.53,1.38,1.03,3.8,78,Yes,2026-07-29,NoBroker,37.04,47.3,42.6,51.8,53.0
PROP_289,1BHK,Fully Furnished 1BHK Apartment in Saket,Saket,Delhi,South Delhi,Family,1,1,3,24,5,16000,32000,0.0,912.0,408,Furnished,No,Yes,Yes,Yes,12 Hours,Yes,No,No,No,No,Yes,No,Yes,Saket Metro Station,3.42,Gargi College,1.57,Saket District Centre,3.54,4.86,1.54,4.4,19,Yes,2026-06-29,MagicBricks,39.22,52.8,43.8,52.8,45.1
PROP_290,1BHK,Semi-Furnished 1BHK Apartment in Dwarka,Dwarka,Delhi,Dwarka,Student,1,1,7,24,2,12500,25000,0.0,1300.0,640,Semi-Furnished,No,Yes,Yes,Yes,24 Hours,No,Yes,No,Yes,Yes,Yes,Yes,No,Dwarka Sector 10 Metro Station,2.61,Netaji Subhas University of Technology (NSUT),7.28,Gurugram Sector 21 IT Park,10.02,2.32,2.09,3.7,60,Yes,2026-07-28,MagicBricks,19.53,51.0,46.3,55.9,48.4
PROP_291,4BHK,Semi-Furnished 4BHK Apartment in Pari Chowk,Pari Chowk,Greater Noida,Greater Noida,Family,4,4,0,5,8,33500,67000,6600.0,3300.0,2727,Semi-Furnished,Yes,Yes,Yes,Yes,24 Hours,Yes,No,No,No,No,Yes,Yes,No,Pari Chowk Metro Station,1.12,Galgotias University,8.04,Greater Noida Industrial Area,14.78,1.09,2.8,3.9,3,Yes,2026-06-30,Housing.com,12.28,53.1,48.4,57.3,57.9
PROP_292,1BHK,Fully Furnished 1BHK Apartment in Vasant Kunj,Vasant Kunj,Delhi,South Delhi,Family,1,1,8,20,9,28500,57000,900.0,1300.0,646,Furnished,No,No,Yes,Yes,4 Hours,Yes,Yes,No,No,No,No,Yes,No,Chattarpur Metro Station,1.98,Jawaharlal Nehru University (JNU),9.91,Cyber City Gurugram,4.23,2.8,0.43,3.6,40,Yes,2026-08-01,MagicBricks,44.12,48.0,44.5,53.2,53.8
PROP_293,1BHK,Semi-Furnished 1BHK Apartment in Mukherjee Nagar,Mukherjee Nagar,Delhi,North Delhi,Working Bachelor,1,1,9,15,10,6500,13000,0.0,628.0,352,Semi-Furnished,No,No,Yes,Yes,12 Hours,No,No,No,No,No,Yes,No,No,GTB Nagar Metro Station,1.31,SGTB Khalsa College,4.67,Connaught Place,3.78,4.43,3.67,3.6,67,Yes,2026-08-04,NoBroker,18.47,49.6,44.6,53.9,40.4
PROP_294,1BHK,Semi-Furnished 1BHK Apartment in Gurugram Sector 45,Gurugram Sector 45,Gurugram,Gurugram,Working Bachelor,1,1,4,8,13,22000,44000,1352.0,1114.0,676,Semi-Furnished,No,No,Yes,Yes,24 Hours,Yes,No,No,No,No,No,No,Yes,HUDA City Centre Metro Station,1.0,Ansal University,8.68,Golf Course Road Offices,5.33,2.09,2.33,4.4,50,Yes,2026-07-04,Housing.com,32.54,53.2,48.2,57.4,45.8
PROP_295,1BHK,Semi-Furnished 1BHK Apartment in Preet Vihar,Preet Vihar,Delhi,East Delhi,Family,1,1,4,8,14,20500,41000,1000.0,1600.0,747,Semi-Furnished,No,Yes,Yes,No,4 Hours,No,No,Yes,No,No,Yes,Yes,No,Preet Vihar Metro Station,2.03,Vivekananda College,3.07,Noida Sector 62 IT Park,7.25,1.1,0.51,3.6,40,Yes,2026-07-10,99acres,27.44,47.7,41.0,50.3,58.0
PROP_296,2BHK,Fully Furnished 2BHK Apartment in Rohini,Rohini,Delhi,North Delhi,Working Bachelor,2,2,0,4,13,13000,26000,1400.0,1400.0,708,Furnished,No,No,No,No,12 Hours,Yes,No,No,Yes,No,Yes,No,No,Rohini West Metro Station,1.13,Delhi Technological University (DTU),2.4,Netaji Subhash Place,10.89,4.76,1.05,3.4,37,Yes,2026-08-08,Housing.com,18.36,52.8,44.3,53.9,47.0
PROP_297,1BHK,Fully Furnished 1BHK Apartment in Noida Sector 62,Noida Sector 62,Noida,Noida,Student,1,1,8,8,14,10500,31500,900.0,1003.0,469,Furnished,Yes,Yes,Yes,Yes,4 Hours,Yes,No,No,No,No,Yes,Yes,No,Noida Sector 62 Metro Station,2.25,JSS Academy of Technical Education,1.13,Noida Sector 62 IT Park,1.18,2.75,5.81,3.3,44,No,2026-07-05,MagicBricks,22.39,58.3,55.0,60.7,45.4
PROP_298,3BHK,Fully Furnished 3BHK Apartment in Shakarpur,Shakarpur,Delhi,East Delhi,Family,3,2,8,8,14,13000,13500,2100.0,1600.0,949,Furnished,Yes,Yes,Yes,Yes,4 Hours,Yes,No,No,No,No,No,Yes,Yes,Nirman Vihar Metro Station,1.88,Bhim Rao Ambedkar College,4.6,Noida Sector 62 IT Park,13.62,0.29,3.16,4.1,65,Yes,2026-08-13,99acres,13.7,51.3,45.0,54.6,56.2
PROP_299,3BHK,Fully Furnished 3BHK Apartment in Noida Sector 15,Noida Sector 15,Noida,Noida,Family,3,2,1,5,11,31000,62000,3400.0,2400.0,1402,Furnished,Yes,Yes,Yes,Yes,24 Hours,Yes,No,No,Yes,No,Yes,Yes,No,Noida Sector 15 Metro Station,1.12,Amity University Noida,2.67,Noida Sector 16 Commercial Hub,6.29,4.1,3.98,3.5,79,Yes,2026-08-11,Housing.com,22.11,58.2,51.7,60.7,46.2
PROP_300,2BHK,Fully Furnished 2BHK Apartment in Karol Bagh,Karol Bagh,Delhi,Central Delhi,Family,2,2,2,4,4,20000,40000,1000.0,1500.0,690,Furnished,No,Yes,No,No,4 Hours,Yes,No,No,No,No,No,Yes,Yes,Karol Bagh Metro Station,2.05,Sri Guru Nanak Dev Khalsa College,4.73,Connaught Place,4.92,1.71,3.9,4.5,49,Yes,2026-07-19,99acres,28.99,45.9,40.6,49.8,44.4
PROP_301,1BHK,Semi-Furnished 1BHK Apartment in Laxmi Nagar,Laxmi Nagar,Delhi,East Delhi,Student,1,1,0,4,15,7000,14000,0.0,644.0,363,Semi-Furnished,No,Yes,No,Yes,4 Hours,Yes,Yes,Yes,No,No,No,Yes,No,Laxmi Nagar Metro Station,0.95,Shyam Lal College,6.2,Noida Sector 62 IT Park,13.16,0.22,3.9,3.8,22,Yes,2026-07-09,MagicBricks,19.28,56.2,50.0,59.8,55.8
